datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,date,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,Diff1,Diff2,Diff1_r,d_24,exp_0_05,exp_0_03,exp_0_08
2004-05-20 17:00:00,3.5,1401.0,,21.7,1342.0,192.0,663.0,148.0,1959.0,1267.0,31.2,20.3,0.9064,2004-05-20 17:00:00,2004,5,20,2,141,21,3,8.0,10.3,0.3686635944700461,12.629166666666675,13.090380750997404,12.424963041112784,13.637901007379904
2004-05-20 18:00:00,4.1,1401.0,,23.7,1396.0,231.0,645.0,168.0,2009.0,1402.0,27.7,24.8,0.9106,2004-05-20 18:00:00,2004,5,20,2,141,21,3,2.0,-6.0,0.08438818565400844,12.704166666666675,13.620861713447534,12.763214149879401,14.442868926789512
2004-05-20 19:00:00,4.4,1444.0,,22.1,1354.0,248.0,655.0,172.0,1956.0,1437.0,25.7,27.9,0.908,2004-05-20 19:00:00,2004,5,20,2,141,21,3,-1.5999999999999979,-3.599999999999998,-0.07239819004524876,12.745833333333342,14.044818627775157,13.04331772538302,15.055439412646352
2004-05-20 20:00:00,4.5,1379.0,,20.6,1312.0,267.0,683.0,179.0,1870.0,1382.0,24.1,29.9,0.8879,2004-05-20 20:00:00,2004,5,20,2,141,21,3,-1.5,0.09999999999999787,-0.07281553398058252,12.837500000000011,14.372577696386399,13.270018193621528,15.499004259634644
2004-05-20 21:00:00,2.9,1251.0,,13.4,1097.0,181.0,771.0,143.0,1680.0,1280.0,22.2,34.4,0.9072,2004-05-20 21:00:00,2004,5,20,2,141,21,3,-7.200000000000001,-5.700000000000001,-0.537313432835821,13.008333333333342,14.323948811567078,13.273917647812882,15.331083918863872
2004-05-20 22:00:00,2.6,1269.0,,12.8,1077.0,163.0,773.0,137.0,1706.0,1250.0,20.7,38.0,0.9149,2004-05-20 22:00:00,2004,5,20,2,141,21,3,-0.5999999999999996,6.600000000000001,-0.04687499999999997,13.166666666666677,14.247751370988723,13.259700118378495,15.128597205354762
2004-05-20 23:00:00,2.1,1242.0,,12.3,1060.0,141.0,745.0,117.0,1693.0,1359.0,20.2,42.8,0.9983,2004-05-20 23:00:00,2004,5,20,2,141,21,3,-0.5,0.09999999999999964,-0.04065040650406504,13.279166666666676,14.150363802439287,13.23090911482714,14.902309428926381
2004-05-21 00:00:00,1.2,1045.0,,6.8,850.0,78.0,889.0,93.0,1506.0,1102.0,20.5,42.0,1.0004,2004-05-21 00:00:00,2004,5,21,2,142,21,4,-5.500000000000001,-5.000000000000001,-0.8088235294117648,13.220833333333344,13.782845612317322,13.037981841382326,14.254124674612273
2004-05-21 01:00:00,0.6,937.0,,3.8,698.0,42.0,1039.0,64.0,1382.0,768.0,20.1,42.0,0.9763,2004-05-21 01:00:00,2004,5,21,2,142,21,4,-3.0,2.500000000000001,-0.7894736842105263,13.13750000000001,13.283703331701455,12.760842386140856,13.417794700643292
2004-05-21 02:00:00,0.3,875.0,,2.5,622.0,35.0,1167.0,58.0,1331.0,656.0,20.0,41.5,0.9571,2004-05-21 02:00:00,2004,5,21,2,142,21,4,-1.2999999999999998,1.7000000000000002,-0.5199999999999999,13.11250000000001,12.744518165116382,12.45301711455663,12.544371124591828
2004-05-21 03:00:00,0.3,889.0,,2.7,633.0,0.683767694548699,1123.0,0.683767694548699,1344.0,683.0,16.3,51.6,0.9461,2004-05-21 03:00:00,2004,5,21,2,142,21,4,0.20000000000000018,1.5,0.07407407407407414,13.154166666666676,12.242292256860562,12.16042660111993,11.756821434624483
2004-05-21 04:00:00,0.697716539873894,888.0,,2.8,640.0,33.0,1089.0,47.0,1330.0,670.0,16.5,50.2,0.932,2004-05-21 04:00:00,2004,5,21,2,142,21,4,0.09999999999999964,-0.10000000000000053,0.03571428571428559,13.204166666666675,11.770177644017535,11.87961380308633,11.040275719854524
2004-05-21 05:00:00,0.3,881.0,,2.6,624.0,38.0,1135.0,47.0,1319.0,656.0,16.4,50.2,0.931,2004-05-21 05:00:00,2004,5,21,2,142,21,4,-0.19999999999999973,-0.2999999999999994,-0.07692307692307682,13.216666666666676,11.311668761816659,11.60122538899374,10.365053662266163
2004-05-21 06:00:00,0.7,998.0,,7.0,856.0,65.0,894.0,62.0,1488.0,926.0,14.9,54.7,0.9203,2004-05-21 06:00:00,2004,5,21,2,142,21,4,4.4,4.6,0.6285714285714287,13.233333333333341,11.096085323725825,11.463188627323929,10.09584936928487
2004-05-21 07:00:00,4.2,1517.0,,26.2,1460.0,296.0,551.0,113.0,2205.0,1677.0,16.4,51.3,0.9474,2004-05-21 07:00:00,2004,5,21,2,142,21,4,19.2,14.799999999999999,0.732824427480916,13.50833333333334,11.851281057539534,11.90529296850421,11.384181419742081
2004-05-21 08:00:00,4.8,1522.0,,28.2,1509.0,303.0,543.0,126.0,2275.0,1828.0,18.2,46.2,0.9575,2004-05-21 08:00:00,2004,5,21,2,142,21,4,2.0,-17.2,0.07092198581560284,13.312500000000007,12.668717004662557,12.394134179449082,12.729446906162716
2004-05-21 09:00:00,3.4,1417.0,,20.2,1303.0,244.0,635.0,139.0,1964.0,1752.0,20.7,40.0,0.9639,2004-05-21 09:00:00,2004,5,21,2,142,21,4,-8.0,-10.0,-0.39603960396039606,13.400000000000006,13.045281154429428,12.628310154065609,13.327091153669699
2004-05-21 10:00:00,2.8,1329.0,,17.1,1214.0,216.0,700.0,148.0,1845.0,1581.0,26.5,27.0,0.9217,2004-05-21 10:00:00,2004,5,21,2,142,21,4,-3.099999999999998,4.900000000000002,-0.1812865497076022,13.59583333333334,13.248017096707956,12.76246084944364,13.628923861376123
2004-05-21 11:00:00,1.8,1203.0,,11.2,1023.0,137.0,825.0,117.0,1622.0,1132.0,28.5,23.8,0.915,2004-05-21 11:00:00,2004,5,21,2,142,21,4,-5.900000000000002,-2.8000000000000043,-0.5267857142857145,13.541666666666673,13.145616241872558,12.71558702396033,13.434609952466033
2004-05-21 12:00:00,1.9,1234.0,,11.6,1037.0,120.0,788.0,106.0,1658.0,1037.0,29.7,23.7,0.9714,2004-05-21 12:00:00,2004,5,21,2,142,21,4,0.40000000000000036,6.3000000000000025,0.03448275862068969,13.525000000000007,13.06833542977893,12.682119413241521,13.287841156268751
2004-05-21 13:00:00,2.0,1286.0,,13.2,1090.0,100.0,750.0,98.0,1719.0,1023.0,31.7,21.7,0.9966,2004-05-21 13:00:00,2004,5,21,2,142,21,4,1.5999999999999996,1.1999999999999993,0.12121212121212119,13.520833333333341,13.074918658289983,12.697655830844276,13.28081386376725
2004-05-21 14:00:00,1.9,1298.0,,12.7,1075.0,103.0,749.0,98.0,1690.0,1022.0,31.7,21.5,0.9902,2004-05-21 14:00:00,2004,5,21,2,142,21,4,-0.5,-2.0999999999999996,-0.03937007874015748,13.537500000000007,13.056172725375482,12.697726155918948,13.23434875466587
2004-05-21 15:00:00,2.0,1308.0,,13.0,1084.0,123.0,757.0,110.0,1724.0,989.0,32.8,19.5,0.9515,2004-05-21 15:00:00,2004,5,21,2,142,21,4,0.3000000000000007,0.8000000000000007,0.02307692307692313,13.412500000000007,13.053364089106708,12.70679437124138,13.2156008542926
2004-05-21 16:00:00,2.3,1276.0,,13.5,1099.0,136.0,783.0,114.0,1680.0,925.0,32.5,18.6,0.8948,2004-05-21 16:00:00,2004,5,21,2,142,21,4,0.5,0.1999999999999993,0.037037037037037035,13.404166666666674,13.075695884651372,12.730590540104137,13.238352785949193
2004-05-21 17:00:00,2.7,1234.0,,10.2,985.0,158.0,815.0,122.0,1572.0,795.0,30.2,22.6,0.9524,2004-05-21 17:00:00,2004,5,21,2,142,21,4,-3.3000000000000007,-3.8000000000000007,-0.32352941176470595,12.925000000000006,12.931911090418803,12.654672823901011,12.995284563073259
2004-05-21 18:00:00,3.6,1419.0,,20.1,1300.0,216.0,670.0,155.0,1923.0,1263.0,27.6,25.7,0.9382,2004-05-21 18:00:00,2004,5,21,2,142,21,4,9.900000000000002,13.200000000000003,0.4925373134328359,12.775000000000007,13.290315535897863,12.87803263918398,13.563661798027399
2004-05-21 19:00:00,3.8,1325.0,,19.1,1273.0,211.0,716.0,145.0,1815.0,1184.0,25.9,24.9,0.8195,2004-05-21 19:00:00,2004,5,21,2,142,21,4,-1.0,-10.900000000000002,-0.05235602094240837,12.650000000000007,13.58079975910297,13.06469166000846,14.006568854185208
2004-05-21 20:00:00,3.5,1346.0,,17.5,1224.0,202.0,715.0,146.0,1794.0,1272.0,23.9,29.4,0.8589,2004-05-21 20:00:00,2004,5,21,2,142,21,4,-1.6000000000000014,-0.6000000000000014,-0.09142857142857151,12.520833333333341,13.776759771147821,13.197750910208207,14.286043345850391
2004-05-21 21:00:00,2.5,1241.0,,13.8,1110.0,147.0,772.0,130.0,1698.0,1177.0,22.3,32.1,0.8515,2004-05-21 21:00:00,2004,5,21,2,142,21,4,-3.6999999999999993,-2.099999999999998,-0.2681159420289854,12.537500000000009,13.777921782590429,13.21581838290196,14.247159878182362
2004-05-21 22:00:00,2.5,1274.0,,13.3,1094.0,160.0,771.0,126.0,1682.0,1231.0,20.5,35.9,0.8565,2004-05-21 22:00:00,2004,5,21,2,142,21,4,-0.5,3.1999999999999993,-0.03759398496240601,12.558333333333342,13.754025693460907,13.218343831414899,14.171387087927775
2004-05-21 23:00:00,3.0,1321.0,,14.8,1144.0,162.0,732.0,127.0,1745.0,1243.0,19.8,37.2,0.8509,2004-05-21 23:00:00,2004,5,21,2,142,21,4,1.5,2.0,0.10135135135135134,12.662500000000009,13.80632440878786,13.265793516472453,14.221676120893552
2004-05-22 00:00:00,3.7,1424.0,,18.0,1240.0,194.0,662.0,126.0,1841.0,1427.0,19.1,41.9,0.9158,2004-05-22 00:00:00,2004,5,22,2,143,21,5,3.1999999999999993,1.6999999999999993,0.17777777777777773,13.129166666666675,14.016008188348467,13.40781971097828,14.523942031222068
2004-05-22 01:00:00,3.3,1357.0,,16.0,1178.0,167.0,674.0,124.0,1782.0,1454.0,17.8,46.1,0.9344,2004-05-22 01:00:00,2004,5,22,2,143,21,5,-2.0,-5.199999999999999,-0.125,13.637500000000008,14.115207778931044,13.485585119648933,14.642026668724302
2004-05-22 02:00:00,1.5,1123.0,,9.7,966.0,91.0,770.0,93.0,1594.0,1183.0,17.6,47.6,0.9465,2004-05-22 02:00:00,2004,5,22,2,143,21,5,-6.300000000000001,-4.300000000000001,-0.6494845360824744,13.937500000000007,13.89444738998449,13.372017566059466,14.246664535226358
2004-05-22 03:00:00,0.7,1003.0,,6.2,820.0,1.3467921431976793,902.0,1.3467921431976793,1455.0,908.0,17.9,46.3,0.9394,2004-05-22 03:00:00,2004,5,22,2,143,21,5,-3.499999999999999,2.8000000000000016,-0.5645161290322579,14.083333333333341,13.509725020485266,13.156857039077682,13.60293137240825
2004-05-22 04:00:00,0.9565237991666402,951.0,,4.0,713.0,42.0,994.0,58.0,1385.0,821.0,16.9,49.8,0.9544,2004-05-22 04:00:00,2004,5,22,2,143,21,5,-2.2,1.299999999999999,-0.55,14.13333333333334,13.034238769461002,12.882151327905351,12.83469686261559
2004-05-22 05:00:00,0.5,941.0,,3.6,687.0,50.0,1024.0,59.0,1374.0,777.0,15.8,53.8,0.9615,2004-05-22 05:00:00,2004,5,22,2,143,21,5,-0.3999999999999999,1.8000000000000003,-0.11111111111111108,14.175000000000006,12.56252683098795,12.603686788068192,12.095921113606344
2004-05-22 06:00:00,0.5,986.0,,4.6,745.0,61.0,959.0,66.0,1426.0,888.0,16.5,53.5,0.9928,2004-05-22 06:00:00,2004,5,22,2,143,21,5,0.9999999999999996,1.3999999999999995,0.217391304347826,14.075000000000008,12.164400489438552,12.363576184426146,11.496247424517838
2004-05-22 07:00:00,1.2,1153.0,,9.2,947.0,107.0,795.0,80.0,1643.0,1076.0,17.2,52.9,1.0276,2004-05-22 07:00:00,2004,5,22,2,143,21,5,4.6,3.6,0.5,13.366666666666674,12.016180464966624,12.268668898893361,11.312547630556413
2004-05-22 08:00:00,2.2,1323.0,,14.6,1137.0,139.0,696.0,94.0,1846.0,1285.0,19.3,48.3,1.0723,2004-05-22 08:00:00,2004,5,22,2,143,21,5,5.4,0.8000000000000007,0.36986301369863017,12.80000000000001,12.145371441718293,12.33860883192656,11.5755438201119
2004-05-22 09:00:00,2.2,1315.0,,11.7,1040.0,165.0,743.0,102.0,1740.0,1315.0,20.6,47.1,1.1287,2004-05-22 09:00:00,2004,5,22,2,143,21,5,-2.9000000000000004,-8.3,-0.2478632478632479,12.445833333333342,12.123102869632376,12.319450566968762,11.585500314502948
2004-05-22 10:00:00,2.1,1303.0,,11.0,1015.0,139.0,777.0,96.0,1731.0,1250.0,23.7,40.0,1.153,2004-05-22 10:00:00,2004,5,22,2,143,21,5,-0.6999999999999993,2.200000000000001,-0.06363636363636357,12.191666666666675,12.066947726150758,12.279867049959698,11.538660289342713
2004-05-22 11:00:00,1.8,1238.0,,11.6,1037.0,113.0,813.0,91.0,1698.0,978.0,25.6,32.5,1.053,2004-05-22 11:00:00,2004,5,22,2,143,21,5,0.5999999999999996,1.299999999999999,0.051724137931034454,12.208333333333343,12.04360033984322,12.259471038460907,11.543567466195295
2004-05-22 12:00:00,2.2,1259.0,,12.9,1080.0,138.0,772.0,104.0,1736.0,1072.0,27.2,28.1,0.9989,2004-05-22 12:00:00,2004,5,22,2,143,21,5,1.3000000000000007,0.7000000000000011,0.10077519379844967,12.262500000000008,12.086420322851058,12.27868690730708,11.652082068899672
2004-05-22 13:00:00,2.0,1246.0,,12.6,1070.0,104.0,770.0,84.0,1747.0,1064.0,27.9,28.1,1.0394,2004-05-22 13:00:00,2004,5,22,2,143,21,5,-0.3000000000000007,-1.6000000000000014,-0.023809523809523867,12.23750000000001,12.112099306708506,12.288326300087867,11.727915503387699
2004-05-22 14:00:00,1.4,1154.0,,8.3,912.0,78.0,872.0,76.0,1605.0,825.0,28.3,27.8,1.0539,2004-05-22 14:00:00,2004,5,22,2,143,21,5,-4.299999999999999,-3.9999999999999982,-0.5180722891566263,12.054166666666676,11.92149434137308,12.16867651108523,11.453682263116683
2004-05-22 15:00:00,1.8,1237.0,,10.5,997.0,97.0,800.0,87.0,1688.0,924.0,29.2,27.0,1.081,2004-05-22 15:00:00,2004,5,22,2,143,21,5,2.1999999999999993,6.499999999999998,0.20952380952380945,11.95000000000001,11.850419624304426,12.118616215752672,11.377387682067349
2004-05-22 16:00:00,2.1,1315.0,,11.7,1041.0,115.0,773.0,101.0,1767.0,966.0,28.9,29.3,1.1503,2004-05-22 16:00:00,2004,5,22,2,143,21,5,1.1999999999999993,-1.0,0.1025641025641025,11.875000000000009,11.842898643089203,12.106057729280092,11.40319666750196
2004-05-22 17:00:00,2.8,1466.0,,15.8,1174.0,152.0,680.0,115.0,1965.0,1302.0,25.4,39.8,1.2771,2004-05-22 17:00:00,2004,5,22,2,143,21,5,4.100000000000001,2.900000000000002,0.259493670886076,12.108333333333343,12.040753710934741,12.21687599740169,11.754940934101803
2004-05-22 18:00:00,2.8,1409.0,,13.9,1113.0,157.0,710.0,110.0,1850.0,1256.0,25.2,40.1,1.2642,2004-05-22 18:00:00,2004,5,22,2,143,21,5,-1.9000000000000004,-6.000000000000002,-0.1366906474820144,11.850000000000009,12.133716025388004,12.267369717479639,11.92654565937366
2004-05-22 19:00:00,2.7,1366.0,,15.7,1171.0,132.0,693.0,103.0,1933.0,1068.0,24.5,39.4,1.1963,2004-05-22 19:00:00,2004,5,22,2,143,21,5,1.799999999999999,3.6999999999999993,0.11464968152866235,11.708333333333341,12.312030224118603,12.37034862595525,12.228422006623768
2004-05-22 20:00:00,1.8,1241.0,,10.9,1011.0,98.0,781.0,90.0,1748.0,1070.0,22.3,45.4,1.2088,2004-05-22 20:00:00,2004,5,22,2,143,21,5,-4.799999999999999,-6.599999999999998,-0.44036697247706413,11.433333333333339,12.241428712912672,12.326238167176593,12.122148246093868
2004-05-22 21:00:00,1.2,1123.0,,6.4,832.0,65.0,930.0,68.0,1565.0,792.0,21.2,48.3,1.2034,2004-05-22 21:00:00,2004,5,22,2,143,21,5,-4.5,0.29999999999999893,-0.703125,11.125000000000005,11.949357277267039,12.148451022161295,11.66437638640636
2004-05-22 22:00:00,2.6,1321.0,,12.7,1075.0,101.0,757.0,85.0,1891.0,1017.0,20.6,50.5,1.2082,2004-05-22 22:00:00,2004,5,22,2,143,21,5,6.299999999999999,10.799999999999999,0.4960629921259842,11.100000000000003,11.986889413403686,12.164997491496456,11.747226275493851
2004-05-22 23:00:00,3.1,1397.0,,15.3,1159.0,134.0,681.0,100.0,1949.0,1207.0,20.2,52.9,1.234,2004-05-22 23:00:00,2004,5,22,2,143,21,5,2.6000000000000014,-3.6999999999999975,0.1699346405228759,11.120833333333337,12.152544942733503,12.259047566751562,12.031448173454343
2004-05-23 00:00:00,4.1,1507.0,,20.5,1311.0,177.0,608.0,114.0,2107.0,1499.0,19.8,54.5,1.2488,2004-05-23 00:00:00,2004,5,23,2,144,21,6,5.199999999999999,2.599999999999998,0.2536585365853658,11.225000000000003,12.569917695596827,12.506276139749016,12.708932319577997
2004-05-23 01:00:00,3.6,1405.0,,15.9,1177.0,179.0,660.0,108.0,1931.0,1474.0,19.5,56.2,1.2624,2004-05-23 01:00:00,2004,5,23,2,144,21,6,-4.6,-9.799999999999999,-0.2893081761006289,11.220833333333337,12.736421810816985,12.608087855556546,12.964217734011758
2004-05-23 02:00:00,1.9,1192.0,,10.4,994.0,105.0,759.0,78.0,1780.0,1163.0,19.0,58.0,1.2581,2004-05-23 02:00:00,2004,5,23,2,144,21,6,-5.5,-0.9000000000000004,-0.5288461538461539,11.250000000000002,12.619600720276134,12.541845219889849,12.759080315290818
2004-05-23 03:00:00,1.9,1199.0,,12.6,1070.0,2.4758544611036037,671.0,2.4758544611036037,1873.0,1189.0,18.1,61.6,1.2679,2004-05-23 03:00:00,2004,5,23,2,144,21,6,2.1999999999999993,7.699999999999999,0.17460317460317454,11.516666666666671,12.618620684262327,12.543589863293153,12.746353890067553
2004-05-23 04:00:00,1.0741089188745403,973.0,,4.9,761.0,49.0,954.0,55.0,1501.0,815.0,18.0,57.6,1.1788,2004-05-23 04:00:00,2004,5,23,2,144,21,6,-7.699999999999999,-9.899999999999999,-1.5714285714285712,11.554166666666669,12.23268965004921,12.314282167394358,12.118645578862148
2004-05-23 05:00:00,0.3,864.0,,2.1,591.0,27.0,1247.0,37.0,1374.0,507.0,17.7,56.0,1.1215,2004-05-23 05:00:00,2004,5,23,2,144,21,6,-2.8000000000000003,4.899999999999999,-1.3333333333333335,11.491666666666669,11.726055167546749,12.007853702372527,11.317153932553175
2004-05-23 06:00:00,0.4,886.0,,2.2,598.0,41.0,1257.0,53.0,1374.0,506.0,17.9,52.4,1.0655,2004-05-23 06:00:00,2004,5,23,2,144,21,6,0.10000000000000009,2.9000000000000004,0.04545454545454549,11.391666666666667,11.24975240916941,11.713618091301353,10.587781617948922
2004-05-23 07:00:00,0.8,988.0,,4.0,713.0,78.0,1092.0,79.0,1455.0,716.0,18.9,49.3,1.0668,2004-05-23 07:00:00,2004,5,23,2,144,21,6,1.7999999999999998,1.6999999999999997,0.44999999999999996,11.175000000000002,10.887264788710938,11.482209548562311,10.06075908851301
2004-05-23 08:00:00,0.8,1008.0,,4.3,729.0,68.0,1034.0,65.0,1490.0,795.0,20.0,48.6,1.1199,2004-05-23 08:00:00,2004,5,23,2,144,21,6,0.2999999999999998,-1.5,0.06976744186046507,10.745833333333335,10.55790154927539,11.266743262105441,9.599898361431968
2004-05-23 09:00:00,0.8,976.0,,3.8,698.0,64.0,1156.0,64.0,1393.0,594.0,20.6,41.2,0.9841,2004-05-23 09:00:00,2004,5,23,2,144,21,6,-0.5,-0.7999999999999998,-0.13157894736842105,10.41666666666667,10.22000647181162,11.04274096424228,9.135906492517412
2004-05-23 10:00:00,0.8,978.0,,4.1,718.0,67.0,1137.0,66.0,1392.0,565.0,23.6,34.0,0.9749,2004-05-23 10:00:00,2004,5,23,2,144,21,6,0.2999999999999998,0.7999999999999998,0.07317073170731704,10.129166666666668,9.91400614822104,10.83445873531501,8.733033973116019
2004-05-23 11:00:00,0.9,987.0,,4.5,740.0,54.0,1105.0,53.0,1407.0,523.0,26.7,28.1,0.9688,2004-05-23 11:00:00,2004,5,23,2,144,21,6,0.40000000000000036,0.10000000000000053,0.08888888888888896,9.833333333333336,9.643305840809987,10.644424973255559,8.394391255266736
2004-05-23 12:00:00,1.2,1030.0,,5.3,778.0,67.0,1071.0,69.0,1452.0,591.0,26.8,28.1,0.9785,2004-05-23 12:00:00,2004,5,23,2,144,21,6,0.7999999999999998,0.39999999999999947,0.15094339622641506,9.51666666666667,9.426140548769487,10.484092224057893,8.146839954845397
2004-05-23 13:00:00,1.0,955.0,,4.2,723.0,51.0,1129.0,57.0,1393.0,559.0,27.7,25.8,0.9467,2004-05-23 13:00:00,2004,5,23,2,144,21,6,-1.0999999999999996,-1.8999999999999995,-0.2619047619047618,9.16666666666667,9.164833521331014,10.295569457336155,7.831092758457766
2004-05-23 14:00:00,0.8,924.0,,3.3,673.0,28.0,1247.0,36.0,1346.0,430.0,28.8,22.7,0.8864,2004-05-23 14:00:00,2004,5,23,2,144,21,6,-0.9000000000000004,0.1999999999999993,-0.2727272727272729,8.958333333333336,8.871591845264462,10.085702373616071,7.468605337781145
2004-05-23 15:00:00,1.1,1005.0,,4.9,758.0,51.0,1091.0,57.0,1434.0,522.0,26.8,27.3,0.9462,2004-05-23 15:00:00,2004,5,23,2,144,21,6,1.6000000000000005,2.500000000000001,0.32653061224489804,8.725000000000003,8.673012253001238,9.930131302407588,7.263116910758654
2004-05-23 16:00:00,1.5,1059.0,,6.1,816.0,77.0,1023.0,73.0,1468.0,641.0,25.9,28.7,0.9423,2004-05-23 16:00:00,2004,5,23,2,144,21,6,1.1999999999999993,-0.40000000000000124,0.19672131147540972,8.491666666666669,8.544361640351175,9.81522736333536,7.170067557897962
2004-05-23 17:00:00,1.5,1079.0,,6.9,851.0,93.0,991.0,81.0,1490.0,738.0,25.8,27.7,0.9076,2004-05-23 17:00:00,2004,5,23,2,144,21,6,0.8000000000000007,-0.3999999999999986,0.11594202898550734,8.120833333333335,8.462143558333617,9.7277705424353,7.148462153266125
2004-05-23 18:00:00,1.4,1070.0,,6.8,850.0,94.0,997.0,91.0,1502.0,778.0,24.8,29.5,0.9077,2004-05-23 18:00:00,2004,5,23,2,144,21,6,-0.10000000000000053,-0.9000000000000012,-0.014705882352941256,7.825000000000003,8.379036380416936,9.639937426162241,7.120585181004836
2004-05-23 19:00:00,1.1,1085.0,,5.8,805.0,69.0,972.0,65.0,1528.0,718.0,25.3,36.3,1.1513,2004-05-23 19:00:00,2004,5,23,2,144,21,6,-1.0,-0.8999999999999995,-0.1724137931034483,7.412500000000004,8.250084561396088,9.524739303377373,7.014938366524449
2004-05-23 20:00:00,0.9,1066.0,,5.5,787.0,57.0,986.0,56.0,1552.0,689.0,23.9,40.4,1.1787,2004-05-23 20:00:00,2004,5,23,2,144,21,6,-0.2999999999999998,0.7000000000000002,-0.054545454545454515,7.1875000000000036,8.112580333326283,9.403997124276051,6.8937432972024935
2004-05-23 21:00:00,1.0,1094.0,,6.1,815.0,74.0,934.0,69.0,1563.0,852.0,21.4,46.6,1.1764,2004-05-23 21:00:00,2004,5,23,2,144,21,6,0.5999999999999996,0.8999999999999995,0.09836065573770486,7.175000000000003,8.01195131665997,9.304877210547769,6.8302438334262945
2004-05-23 22:00:00,1.1,1110.0,,6.0,814.0,75.0,948.0,73.0,1571.0,854.0,20.5,49.3,1.173,2004-05-23 22:00:00,2004,5,23,2,144,21,6,-0.09999999999999964,-0.6999999999999993,-0.016666666666666607,6.895833333333337,7.9113537508269705,9.205730894231335,6.763824326752191
2004-05-23 23:00:00,1.0,968.0,,4.2,719.0,73.0,1081.0,76.0,1388.0,664.0,19.2,42.3,0.9339,2004-05-23 23:00:00,2004,5,23,2,144,21,6,-1.7999999999999998,-1.7000000000000002,-0.4285714285714285,6.433333333333336,7.7257860632856215,9.055558967404394,6.558718380612016
2004-05-24 00:00:00,0.7,906.0,,4.1,714.0,56.0,1163.0,67.0,1351.0,544.0,19.2,37.9,0.8352,2004-05-24 00:00:00,2004,5,24,2,145,22,0,-0.10000000000000053,1.6999999999999993,-0.024390243902439157,5.750000000000003,7.54449676012134,8.90689219838226,6.362020910163055
2004-05-24 01:00:00,0.5,849.0,,2.4,615.0,31.0,1285.0,44.0,1276.0,461.0,17.2,43.1,0.8394,2004-05-24 01:00:00,2004,5,24,2,145,22,0,-1.6999999999999997,-1.5999999999999992,-0.7083333333333333,5.187500000000003,7.287271922115273,8.711685432430793,6.045059237350011
2004-05-24 02:00:00,0.2,774.0,,1.0,500.0,13.0,1536.0,21.0,1169.0,352.0,15.8,45.2,0.8052,2004-05-24 02:00:00,2004,5,24,2,145,22,0,-1.4,0.2999999999999998,-1.4,4.795833333333335,6.972908326009509,8.480334869457868,5.641454498362011
2004-05-24 03:00:00,0.28042058543339365,746.0,,0.6,450.0,0.28042058543339365,1807.0,0.28042058543339365,1111.0,308.0,15.7,42.3,0.7464,2004-05-24 03:00:00,2004,5,24,2,145,22,0,-0.4,0.9999999999999999,-0.6666666666666667,4.295833333333335,6.654262909709034,8.243924823374133,5.23813813849305
2004-05-24 04:00:00,0.27482371428717656,753.0,,0.5,437.0,14.0,1904.0,19.0,1110.0,301.0,16.3,41.0,0.7513,2004-05-24 04:00:00,2004,5,24,2,145,22,0,-0.09999999999999998,0.30000000000000004,-0.19999999999999996,4.112500000000002,6.346549764223582,8.01160707867291,4.859087087413607
